,Headlines,Date,level_0,index,Close,High,Low,Open,Volume
2423,"The National Christmas Tree Fell Over. Insert Metaphor Here. ; As Congress Weighs Aid to Israel, Some Democrats Want Strings Attached ; The Chicken Tycoons vs. the Antitrust Hawks",2023-11-29,3378,3378,244.13999938964844,252.75,242.75999450683594,249.2100067138672,135401300
2424,"George Santos Is Kicked Out of Congress in a Historic Vote ; How Every Member Voted On The Expulsion of George Santos From Congress ; With Santos Ouster, a Chaotic Congress Makes History Again",2023-12-01,3380,3380,238.8300018310547,240.19000244140625,231.89999389648438,233.13999938964844,121173500
2425,"White House Warns Ukraine Aid Is Running Out, Pressing Congress for More ; Georgia Republicans Add Majority-Black Congressional District at Expense of McBath",2023-12-04,3381,3381,235.5800018310547,239.3699951171875,233.2899932861328,235.75,104099800
2426,"Data Breach at 23andMe Affects 6.9 Million Profiles, Company Says ; Patrick McHenry, Former Interim Speaker, Will Leave Congress",2023-12-05,3382,3382,238.72000122070312,246.66000366210938,233.6999969482422,233.8699951171875,137971100
2427,McCarthy Says He Will Leave Congress at the End of the Year ; Biden Calls on Congress to Approve Aid to Ukraine: ‘This Cannot Wait’,2023-12-06,3383,3383,239.3699951171875,246.57000732421875,239.1699981689453,242.9199981689453,126436200
2428,"Meta Plans to Add Encryption to Messenger, Stoking a Privacy Debate ; Congress Passed a Money Laundering Law. Interest Groups Are Still Fighting It.",2023-12-07,3384,3384,242.63999938964844,244.0800018310547,236.97999572753906,241.5500030517578,107142300
2429,Universities Face Congressional Inquiry and Angry Donors Over Handling of Antisemitism ; Harvard President Apologizes for Congressional Testimony on Antisemitism ; Fund for Nuclear Waste Exposure Victims in Limbo as Congress Balks at Cost,2023-12-08,3385,3385,243.83999633789062,245.27000427246094,239.27000427246094,240.27000427246094,102980100
2430,"Google Loses Antitrust Court Battle With Makers of Fortnite Video Game ; Google’s Antitrust Setback Could Remake the App Economy, and More ; To Testify or Not to Testify in Congress? Your Job Could Hang in the Balance. ; Google’s Antitrust Loss to Epic Could Preview Its Legal Fate in 2024",2023-12-12,3387,3387,237.00999450683594,238.99000549316406,233.8699951171875,238.5500030517578,95328300
2431,How Meta’s New Face Camera Heralds a New Age of Surveillance,2023-12-13,3388,3388,239.2899932861328,240.3000030517578,228.1999969482422,234.19000244140625,146286300
2432,"Congress Orders U.F.O. Records Released but Drops Bid for Broader Disclosure ; Brazil’s Congress Weakens Protection of Indigenous Lands, Defying Lula",2023-12-14,3389,3389,251.0500030517578,253.8800048828125,240.7899932861328,241.22000122070312,160829200
2433,"U.S. Downplays Rift with Israel, and Congress Orders U.F.O. Records Released ; Congress Approves Sweeping New Protections for J.R.O.T.C. Cadets",2023-12-15,3390,3390,253.5,254.1300048828125,248.3000030517578,251.2100067138672,135720800
2434,Google Allows More App Payment Options in Antitrust Deal With States ; Congress Abandons Ukraine Aid Until Next Year as Border Talks Continue,2023-12-19,3392,3392,257.2200012207031,258.3399963378906,253.00999450683594,253.47999572753906,106737400
2435,The Cult of Mother God Was Made for the Instagram Era,2023-12-20,3393,3393,247.13999938964844,259.8399963378906,247.0,256.4100036621094,125097000
2436,"Explaining the South on Instagram, One Custom at a Time",2023-12-22,3395,3395,252.5399932861328,258.2200012207031,251.3699951171875,256.760009765625,93249800
2437,Lawmakers With Disabled Children Find Common Ground in Divided Congress ; Appeals Court Reverses Conviction of Former Nebraska Congressman,2023-12-26,3396,3396,256.6099853515625,257.9700012207031,252.91000366210938,254.49000549316406,86892400
2438,Trump Assails Congresswoman in His Latest Escalation on Social Media,2023-12-27,3397,3397,261.44000244140625,263.3399963378906,257.5199890136719,258.3500061035156,106494400
2439,"Eddie Bernice Johnson, Trailblazer in Congress and Beyond, Dies at 89",2024-01-03,3401,3401,238.4499969482422,245.67999267578125,236.32000732421875,244.97999572753906,121082600
2440,Officer Who Defended Capitol on Jan. 6 Runs for Congress in Maryland ; U.S. Moves Closer to Filing Sweeping Antitrust Case Against Apple,2024-01-05,3403,3403,237.49000549316406,240.1199951171875,234.89999389648438,236.86000061035156,92379400
2441,Far Right Balks as Congress Begins Push to Enact Spending Deal,2024-01-08,3404,3404,240.4499969482422,241.25,235.3000030517578,236.13999938964844,85166600
2442,"Defying Trump, G.O.P. Congressmen Hit the Road for DeSantis",2024-01-09,3405,3405,234.9600067138672,238.9600067138672,232.0399932861328,238.11000061035156,96705700
2443,How a Congressman Wants to Honor Roberto Clemente,2024-01-11,3407,3407,227.22000122070312,230.92999267578125,225.3699951171875,230.57000732421875,105873600
2444,"Lawmakers Strike Tax Deal, but It Faces Long Election-Year Odds in Congress ; Biden Invites Congressional Leaders to White House to Discuss Aid to Ukraine",2024-01-16,3409,3409,219.91000366210938,223.49000549316406,212.17999267578125,215.10000610351562,115355000
2445,"Hakim, Meet Hakeem: How a Young City Farmer Got to Know a Congressman",2024-01-17,3410,3410,215.5500030517578,215.6699981689453,212.00999450683594,214.86000061035156,103164400
2446,"Sheryl Sandberg to Depart Meta’s Board of Directors ; Congress Clears Stopgap Spending Bill for Biden, Moving to Avert Shutdown",2024-01-18,3411,3411,211.8800048828125,217.4499969482422,208.74000549316406,216.8800048828125,108595400
2447,"A Riveting Thriller Spun From Texts, Emails and WhatsApp Messages ; 9 Democratic Governors Push Biden and Congress to Address Migrant Crisis",2024-01-22,3413,3413,208.8000030517578,217.8000030517578,206.27000427246094,212.25999450683594,117952500
2448,The Shadowy Story of Oppenheimer and Congress,2024-01-23,3414,3414,209.13999938964844,215.64999389648438,207.75,211.3000030517578,106605900
2449,"After Early Primary Victories, Republicans in Congress Fall in Line Behind Trump",2024-01-24,3415,3415,207.8300018310547,212.72999572753906,206.77000427246094,211.8800048828125,123369900
2450,Biden Urges Congress to Quickly Approve F-16 Sale to Turkey ; Navarro Is Sentenced to 4 Months in Prison for Stonewalling Congress ; L.A. County to Pay $5 Million to Election Executive Wrongly Charged With Data Breach,2024-01-25,3416,3416,182.6300048828125,193.0,180.05999755859375,189.6999969482422,198076800
2451,"Biden Vows Border Shutdown, Pressing Congress to Pass Immigration Deal",2024-01-26,3417,3417,183.25,186.77999877929688,182.10000610351562,185.5,107343200
2452,African National Congress Suspends Former President Jacob Zuma ; The World’s Biggest Jeweler Now Only Sources Recycled Metals,2024-01-29,3418,3418,190.92999267578125,191.47999572753906,183.6699981689453,185.6300048828125,125013100
2453,"Meta Rejected Efforts to Improve Children’s Safety, Documents Show ; Who Should Interpret the Rules? Congress, Courts or Agencies?",2024-01-31,3420,3420,187.2899932861328,193.97000122070312,185.85000610351562,187.0,103221400
2454,Will Congress Move on New Rules for Online Children’s Safety? ; Meta Reports Profits More Than Tripled and Issues Its First Dividend ; History of Failure on Border Policy Hangs Over Current Push in Congress,2024-02-01,3421,3421,188.86000061035156,189.8800048828125,184.27999877929688,188.5,91843300
2455,We Tried the Apple Vision Pro + Can Congress Protect Kids Online? + Cruise’s Crash ; Meta’s Stock Surges After Jump in Profits,2024-02-02,3422,3422,187.91000366210938,188.69000244140625,182.0,185.0399932861328,110505100
2456,Meta Calls for Industry Effort to Label A.I.-Generated Content ; Dysfunction Reigns in Congress as G.O.P. Defeats Multiply,2024-02-06,3424,3424,185.10000610351562,186.49000549316406,177.11000061035156,177.2100067138672,122676000
2457,"Right-Wing Congressman to Run for Senate in Montana, Igniting G.O.P. Fight",2024-02-07,3425,3425,187.5800018310547,189.7899932861328,182.67999267578125,188.17999267578125,111535200
2458,Attorney General’s Letter to Congress on the Hur Report,2024-02-08,3426,3426,189.55999755859375,191.6199951171875,185.5800018310547,189.0,83034000
2459,Prince Harry Gets Damages in Hacking Case and Calls Out Piers Morgan,2024-02-09,3427,3427,193.57000732421875,194.1199951171875,189.47999572753906,190.17999267578125,84476300
2460,Congress to Examine U.S. Spy Agencies’ Work on Havana Syndrome,2024-02-12,3428,3428,188.1300048828125,194.72999572753906,187.27999877929688,192.11000061035156,95498600
2461,New York Third Congressional District Special Election Results ; How Congress Could Bypass Republican Opposition to Funding Ukraine,2024-02-13,3429,3429,184.02000427246094,187.25999450683594,182.11000061035156,183.99000549316406,86759500
2462,House Republican Majority Shrinks Again as Congress Faces Critical Issues,2024-02-14,3430,3430,188.7100067138672,188.88999938964844,183.35000610351562,185.3000030517578,81203000
2463,"Haley Should Get Secret Service Protection, a Congressional Panel Says ; U.S. Disrupts Hacking Operation Led by Russian Intelligence",2024-02-15,3431,3431,200.4499969482422,200.8800048828125,188.86000061035156,189.16000366210938,120831800
2464,The Antitrust Enforcers Aimed at Big Tech. Then Came the Backlash.,2024-02-16,3432,3432,199.9499969482422,203.1699981689453,197.39999389648438,202.05999755859375,111173600
2465,Biden Hardens Protection Against Cybersecurity Threats to Ports,2024-02-21,3434,3434,194.77000427246094,199.44000244140625,191.9499969482422,193.36000061035156,103844000
2466,"Biden Calls Republicans in Congress ‘Worse’ Than Strom Thurmond ; Instagram’s Uneasy Rise as a News Site ; As China Expands Its Hacking Operations, a Vulnerability Emerges",2024-02-22,3435,3435,197.41000366210938,198.32000732421875,191.36000061035156,194.0,92739500
2467,"Biden Lawyers Wrestle With Lack of Congressional Blessing for Houthi Conflict ; What’s Troubling Putin, and the Dark Side of Instagram ; An Instagram Investigation",2024-02-23,3436,3436,191.97000122070312,197.57000732421875,191.5,195.30999755859375,78841900
2468,"Days Before Shutdown Deadline, Biden Summons Congressional Leaders for Talks",2024-02-26,3437,3437,199.39999389648438,201.77999877929688,192.0,192.2899932861328,111747100
2469,"Instagram and Facebook Subscriptions Get New Scrutiny in Child Safety Suit ; Democrats Propose N.Y. Congressional Map With Slight Tilt in Their Favor ; After 4 Months of War, Biden and Netanyahu Are on Different Timetables",2024-02-27,3438,3438,199.72999572753906,205.60000610351562,198.25999450683594,204.0399932861328,108645400
2470,"Congressional Leaders Strike a Short-Term Deal to Avert Partial Shutdown ; Kroger, Albertsons and the Biden Administration’s New Antitrust Playbook",2024-02-28,3439,3439,202.0399932861328,205.3000030517578,198.44000244140625,200.4199981689453,99806200
2471,Tom Suozzi Returns to Congress With 2 Words for House: ‘Wake Up’,2024-02-29,3440,3440,201.8800048828125,205.27999877929688,198.4499969482422,204.17999267578125,85907000
2472,Jewish Students Describe Facing Antisemitism on Campus to Members of Congress,2024-03-01,3441,3441,202.63999938964844,204.52000427246094,198.5,200.52000427246094,82099200
2473,Google Settles Smaller Lawsuits as It Prepares for More Antitrust Fights,2024-03-04,3442,3442,188.13999938964844,199.75,186.72000122070312,198.72999572753906,134334900
2474,Meta Says Access Is Restored After Facebook and Instagram Outage ; California 30th Congressional District Primary Election Results ; Texas 12th Congressional District Primary Election Results ; North Carolina 6th Congressional District Primary Election Results ; California 17th Congressional District Primary Election Results ; California 23rd Congressional District Primary Election Results ; Alabama 5th Congressional District Primary Election Results ; Texas 10th Congressional District Primary Election Results ; California 11th Congressional District Primary Election Results ; Texas 34th Congressional District Primary Election Results ; North Carolina 4th Congressional District Primary Election Results ; Alabama 1st Congressional District Primary Election Results ; Texas 19th Congressional District Primary Election Results ; Texas 22nd Congressional District Primary Election Results ; North Carolina 10th Congressional District Primary Election Results ; Texas 36th Congressional District Primary Election Results ; North Carolina 2nd Congressional District Primary Election Results ; North Carolina 12th Congressional District Primary Election Results ; California 19th Congressional District Primary Election Results ; Texas 18th Congressional District Primary Election Results ; Texas 23rd Congressional District Primary Election Results ; Texas 16th Congressional District Primary Election Results ; North Carolina 3rd Congressional District Primary Election Results ; Alabama 6th Congressional District Primary Election Results ; Texas 14th Congressional District Primary Election Results ; Texas 24th Congressional District Primary Election Results ; North Carolina 9th Congressional District Primary Election Results ; Texas 1st Congressional District Primary Election Results ; California 16th Congressional District Primary Election Results ; Texas 20th Congressional District Primary Election Results ; Texas 5th Congressional District Primary Election Results ; Texas 15th Congressional District Primary Election Results ; North Carolina 13th Congressional District Primary Election Results ; California 14th Congressional District Primary Election Results ; California 27th Congressional District Primary Election Results ; Arkansas 2nd Congressional District Primary Election Results ; California 20th Congressional District Primary Election Results ; Arkansas 1st Congressional District Primary Election Results ; Arkansas 3rd Congressional District Primary Election Results ; Arkansas 4th Congressional District Primary Election Results ; North Carolina 8th Congressional District Primary Election Results ; California 18th Congressional District Primary Election Results ; California 15th Congressional District Primary Election Results ; California 29th Congressional District Primary Election Results ; California 35th Congressional District Primary Election Results ; California 25th Congressional District Primary Election Results ; California 22nd Congressional District Primary Election Results ; Alabama 7th Congressional District Primary Election Results ; California 36th Congressional District Primary Election Results ; California 38th Congressional District Primary Election Results ; California 12th Congressional District Primary Election Results ; California 24th Congressional District Primary Election Results ; California 47th Congressional District Primary Election Results ; California 32nd Congressional District Primary Election Results ; California 40th Congressional District Primary Election Results ; California 3rd Congressional District Primary Election Results ; Texas 17th Congressional District Primary Election Results ; California 33rd Congressional District Primary Election Results ; California 45th Congressional District Primary Election Results ; California 34th Congressional District Primary Election Results ; California 28th Congressional District Primary Election Results ; California 41st Congressional District Primary Election Results ; California 44th Congressional District Primary Election Results ; Texas 37th Congressional District Primary Election Results ; Texas 6th Congressional District Primary Election Results ; California 31st Congressional District Primary Election Results ; Texas 31st Congressional District Primary Election Results ; California 2nd Congressional District Primary Election Results ; California 39th Congressional District Primary Election Results ; California 42nd Congressional District Primary Election Results ; California 51st Congressional District Primary Election Results ; California 43rd Congressional District Primary Election Results ; California 37th Congressional District Primary Election Results ; California 48th Congressional District Primary Election Results ; Texas 21st Congressional District Primary Election Results ; California 52nd Congressional District Primary Election Results ; California 49th Congressional District Primary Election Results ; Alabama 3rd Congressional District Primary Election Results ; California 5th Congressional District Primary Election Results ; Texas 33rd Congressional District Primary Election Results ; California 50th Congressional District Primary Election Results ; California 4th Congressional District Primary Election Results ; California 6th Congressional District Primary Election Results ; Texas 25th Congressional District Primary Election Results ; Texas 11th Congressional District Primary Election Results ; California 9th Congressional District Primary Election Results ; Alabama 4th Congressional District Primary Election Results ; California 7th Congressional District Primary Election Results ; Texas 26th Congressional District Primary Election Results ; North Carolina 14th Congressional District Primary Election Results ; California 26th Congressional District Primary Election Results ; North Carolina 1st Congressional District Primary Election Results ; Texas 8th Congressional District Primary Election Results ; Texas 32nd Congressional District Primary Election Results ; Texas 2nd Congressional District Primary Election Results ; Texas 38th Congressional District Primary Election Results ; California 10th Congressional District Primary Election Results ; North Carolina 11th Congressional District Primary Election Results ; North Carolina 7th Congressional District Primary Election Results ; California 21st Congressional District Primary Election Results ; Alabama 2nd Congressional District Primary Election Results ; Texas 27th Congressional District Primary Election Results ; Texas 13th Congressional District Primary Election Results ; California 1st Congressional District Primary Election Results ; North Carolina 5th Congressional District Primary Election Results ; Texas 28th Congressional District Primary Election Results ; Texas 7th Congressional District Primary Election Results ; California 8th Congressional District Primary Election Results ; Texas 29th Congressional District Primary Election Results ; Texas 35th Congressional District Primary Election Results ; Texas 30th Congressional District Primary Election Results ; Texas 9th Congressional District Primary Election Results ; Texas 4th Congressional District Primary Election Results ; California 46th Congressional District Primary Election Results ; Texas 3rd Congressional District Primary Election Results ; California 13th Congressional District Primary Election Results,2024-03-05,3443,3443,180.74000549316406,184.58999633789062,177.57000732421875,183.0500030517578,119660800
